image_path,image_shape,Nose,LEye,REye,LEar,REar,LShoulder,RShoulder,LElbow,RElbow,LWrist,RWrist,LHip,RHip,LKnee,RKnee,LAnkle,RAnkle,y
downdog/00000198.png,"(1080, 1920)","(1049.6514892578125, 785.2796630859375)","(1049.6514892578125, 785.2796630859375)","(1085.7257080078125, 797.3043212890625)","(1169.898681640625, 701.1065673828125)","(1109.775146484375, 737.1807250976562)","(1073.700927734375, 665.0323486328125)","(1073.700927734375, 665.0323486328125)","(1181.9234619140625, 857.4278564453125)","(1181.9234619140625, 869.45263671875)","(1302.170654296875, 1001.724609375)","(1314.1953125, 1025.77392578125)","(773.0829467773438, 412.5133056640625)","(749.0336303710938, 412.5133056640625)","(568.6627807617188, 689.0819091796875)","(544.6133422851562, 701.1065673828125)","(364.2425231933594, 929.576171875)","(340.1930847167969, 953.625732421875)",0
downdog/00000198.png,"(1080, 1920)","(1048.703857421875, 768.8571166992188)","(1057.6573486328125, 746.4733276367188)","(1044.22705078125, 750.9500732421875)","(1080.041259765625, 755.4268188476562)","(1205.390869140625, 844.9622802734375)","(1178.5302734375, 733.04296875)","(1115.85546875, 679.3217163085938)","(1200.9140625, 867.3461303710938)","(1200.9140625, 867.3461303710938)","(1299.403076171875, 983.7421264648438)","(1321.786865234375, 1028.509765625)","(1097.9483642578125, 634.5540161132812)","(1115.85546875, 656.9378662109375)","(1071.087646484375, 639.03076171875)","(1080.041259765625, 647.9843139648438)","(1111.378662109375, 809.1481323242188)","(1330.740478515625, 1032.986572265625)",0
downdog/00000278.jpg,"(150, 214)","(76.0804672241211, 93.65633392333984)","(76.0804672241211, 95.32039642333984)","(74.4164047241211, 95.32039642333984)","(67.7601547241211, 88.66414642333984)","(76.0804672241211, 85.33602142333984)","(72.7523422241211, 75.35164642333984)","(74.4164047241211, 73.68758392333984)","(52.78359603881836, 96.98445892333984)","(49.45547103881836, 93.65633392333984)","(22.830469131469727, 110.29695892333984)","(24.494531631469727, 108.63289642333984)","(124.3382797241211, 32.08603286743164)","(121.0101547241211, 30.42197036743164)","(152.62733459472656, 65.36727142333984)","(149.29920959472656, 65.36727142333984)","(185.90858459472656, 100.31258392333984)","(179.25233459472656, 98.64852142333984)",0
downdog/00000152.jpg,"(600, 800)","(167.61483764648438, 355.9357604980469)","(167.61483764648438, 355.9357604980469)","(167.61483764648438, 362.1779479980469)","(173.85702514648438, 330.9670104980469)","(180.09921264648438, 355.9357604980469)","(223.79452514648438, 299.7560729980469)","(230.03671264648438, 281.0295104980469)","(186.34140014648438, 399.6310729980469)","(180.09921264648438, 380.9045104980469)","(111.43515014648438, 487.0216979980469)","(117.67733764648438, 468.2951354980469)","(460.9976806640625, 156.1857452392578)","(429.7867431640625, 137.4591827392578)","(592.0836181640625, 312.2404479980469)","(579.5992431640625, 305.9982604980469)","(710.6851806640625, 443.3263854980469)","(691.9586181640625, 430.8420104980469)",0
downdog/00000305.png,"(451, 801)","(456.17828369140625, 65.30116271972656)","(483.9833984375, 333.879638671875)","(457.78839111328125, 60.94945526123047)","(397.3978271484375, 65.30116271972656)","(451.7862548828125, 64.03006744384766)","(468.54052734375, 134.5475311279297)","(369.73638916015625, 134.4546661376953)","(487.169921875, 236.64791870117188)","(362.821044921875, 220.8965606689453)","(486.8388366699219, 324.7717590332031)","(485.29193115234375, 330.4760437011719)","(359.3634033203125, 255.4733123779297)","(428.51690673828125, 269.3040466308594)","(297.1252136230469, 328.08453369140625)","(376.6517333984375, 334.9998474121094)","(214.14097595214844, 379.94964599609375)","(310.9559020996094, 383.4073181152344)",0
downdog/00000132.png,"(706, 1499)","(931.4421997070312, 512.4906005859375)","(931.4421997070312, 512.4906005859375)","(955.9142456054688, 496.1758117675781)","(931.4421997070312, 471.7037658691406)","(972.2290649414062, 455.3890075683594)","(923.2848510742188, 365.6580505371094)","(923.2848510742188, 365.6580505371094)","(1021.1732788085938, 504.3331604003906)","(1021.1732788085938, 520.64794921875)","(1135.376220703125, 610.37890625)","(1143.5335693359375, 634.8510131835938)","(670.4065551757812, 120.9371337890625)","(670.4065551757812, 129.09445190429688)","(564.3609008789062, 381.9727478027344)","(564.3609008789062, 390.1300964355469)","(466.4725036621094, 594.0641479492188)","(458.31512451171875, 610.37890625)",0
downdog/00000223.jpg,"(1200, 1200)","(916.8787231445312, 609.6937866210938)","(935.0022583007812, 609.6937866210938)","(916.8787231445312, 591.5702514648438)","(835.3228149414062, 564.3849487304688)","(953.1257934570312, 473.76715087890625)","(953.1257934570312, 374.0875549316406)","(944.0641479492188, 319.7169189453125)","(681.2725219726562, 718.4351806640625)","(753.7667846679688, 564.3849487304688)","(391.295654296875, 890.60888671875)","(527.2223510742188, 718.4351806640625)","(989.3729858398438, 292.5315856933594)","(935.0022583007812, 328.7786865234375)","(1016.5584106445312, 355.9640197753906)","(980.3112182617188, 328.7786865234375)","(681.2725219726562, 709.3734130859375)","(490.9752197265625, 772.8058471679688)",0
downdog/00000223.jpg,"(1200, 1200)","(898.0133056640625, 584.1624755859375)","(954.2164306640625, 565.4281005859375)","(944.8492431640625, 546.6937255859375)","(944.8492431640625, 453.0218505859375)","(954.2164306640625, 462.3890380859375)","(926.1148681640625, 415.5531005859375)","(954.2164306640625, 424.9202880859375)","(691.9351806640625, 724.6702880859375)","(748.1383056640625, 565.4281005859375)","(392.1851806640625, 893.2796020507812)","(523.3258056640625, 724.6702880859375)","(1104.09130859375, 162.63902282714844)","(1085.35693359375, 162.63902282714844)","(944.8492431640625, 415.5531005859375)","(926.1148681640625, 443.6546630859375)","(682.5679931640625, 715.3031005859375)","(954.2164306640625, 462.3890380859375)",0
downdog/00000248.jpg,"(431, 700)","(218.852783203125, 290.8160095214844)","(218.852783203125, 295.9244689941406)","(218.852783203125, 285.7075500488281)","(188.20204162597656, 249.94837951660156)","(198.4189453125, 239.73143005371094)","(223.9612274169922, 224.4060821533203)","(218.852783203125, 219.29762268066406)","(167.76820373535156, 321.4667663574219)","(172.8766632080078, 306.1413879394531)","(96.24981689453125, 382.7682189941406)","(96.24981689453125, 372.5513000488281)","(387.43182373046875, 66.04393005371094)","(361.8895568847656, 50.71855545043945)","(464.05865478515625, 214.1891632080078)","(453.8417663574219, 209.08070373535156)","(540.6854858398438, 367.4428405761719)","(535.5770874023438, 357.2259216308594)",0
downdog/00000301.jpg,"(350, 750)","(417.6112060546875, 249.97377014160156)","(407.95465087890625, 249.97377014160156)","(422.439453125, 249.97377014160156)","(417.6112060546875, 225.83241271972656)","(432.09600830078125, 235.4889678955078)","(422.439453125, 192.03456115722656)","(441.75250244140625, 206.51939392089844)","(494.8634338378906, 245.14552307128906)","(499.69171142578125, 249.97377014160156)","(557.6309204101562, 283.7716369628906)","(567.2874145507812, 293.4281921386719)","(330.7024230957031, 61.67140579223633)","(321.0458679199219, 52.0148811340332)","(243.79359436035156, 163.06495666503906)","(238.96534729003906, 172.7215118408203)","(181.02613830566406, 274.1151123046875)","(176.1978759765625, 278.9433898925781)",0
downdog/00000316.jpg,"(1102, 735)","(447.0074768066406, 657.4057006835938)","(430.1761779785156, 674.2369995117188)","(447.0074768066406, 651.7953491210938)","(463.8387145996094, 640.5744018554688)","(447.0074768066406, 629.3535766601562)","(435.78662109375, 567.6389770507812)","(441.39703369140625, 578.8598022460938)","(514.33251953125, 623.7432250976562)","(514.33251953125, 629.3535766601562)","(592.8783569335938, 663.0161743164062)","(604.0991821289062, 674.2369995117188)","(306.7469177246094, 410.54718017578125)","(301.1365051269531, 410.54718017578125)","(216.9801788330078, 539.5868530273438)","(205.75933837890625, 539.5868530273438)","(121.6030044555664, 646.1848754882812)","(115.99258422851562, 651.7953491210938)",0
downdog/00000293.jpg,"(518, 740)","(366.0401306152344, 291.0944519042969)","(372.7942199707031, 286.02886962890625)","(369.41717529296875, 286.02886962890625)","(401.4991455078125, 304.6026306152344)","(399.81060791015625, 304.6026306152344)","(406.564697265625, 331.6190185546875)","(393.0565185546875, 326.553466796875)","(396.4335632324219, 368.7665710449219)","(382.92535400390625, 355.25836181640625)","(362.6630859375, 368.7665710449219)","(362.6630859375, 355.25836181640625)","(430.20404052734375, 419.42230224609375)","(396.4335632324219, 405.91412353515625)","(391.36798095703125, 429.553466796875)","(364.3515930175781, 409.2911682128906)","(337.335205078125, 446.4386901855469)","(327.20404052734375, 426.1763916015625)",0
downdog/00000293.jpg,"(518, 740)","(276.2476806640625, 344.7759704589844)","(287.7945556640625, 333.2290954589844)","(172.32577514648438, 367.8697204589844)","(235.83358764648438, 275.4947204589844)","(241.60702514648438, 252.40093994140625)","(270.4742431640625, 258.1744079589844)","(270.4742431640625, 235.08062744140625)","(206.96640014648438, 367.8697204589844)","(206.96640014648438, 350.5494079589844)","(114.59140014648438, 460.2447204589844)","(126.13827514648438, 425.6040954589844)","(489.8648681640625, 108.06500244140625)","(478.3179931640625, 102.29156494140625)","(582.2398681640625, 252.40093994140625)","(559.1461181640625, 252.40093994140625)","(657.2945556640625, 419.8306579589844)","(622.6539306640625, 402.5103454589844)",0
downdog/00000293.jpg,"(518, 740)","(307.33709716796875, 308.5311279296875)","(309.6046142578125, 290.39105224609375)","(300.5345458984375, 290.39105224609375)","(293.7320556640625, 276.7860107421875)","(246.11431884765625, 306.26361083984375)","(196.22911071777344, 342.54376220703125)","(191.694091796875, 342.54376220703125)","(200.76412963867188, 372.0213928222656)","(200.76412963867188, 369.75390625)","(114.59877014160156, 460.45428466796875)","(135.00636291503906, 410.5690612792969)","(203.03163146972656, 365.2188720703125)","(255.18434143066406, 301.7286071777344)","(295.99957275390625, 279.05352783203125)","(191.694091796875, 347.07879638671875)","(112.33125305175781, 455.91925048828125)","(114.59877014160156, 453.6517333984375)",0
downdog/00000264.jpg,"(546, 850)","(357.2086181640625, 377.6617431640625)","(343.9429931640625, 404.1929931640625)","(370.4742431640625, 404.1929931640625)","(337.3101806640625, 377.6617431640625)","(390.3726806640625, 384.2945556640625)","(337.3101806640625, 311.3336181640625)","(370.4742431640625, 317.9664306640625)","(244.45077514648438, 410.8258056640625)","(251.08358764648438, 397.5601806640625)","(138.32577514648438, 470.5211181640625)","(151.59140014648438, 463.8883056640625)","(549.5601806640625, 99.08360290527344)","(536.2945556640625, 92.45079040527344)","(668.9508056640625, 278.1695556640625)","(662.3179931640625, 278.1695556640625)","(781.7086181640625, 450.6226806640625)","(755.1773681640625, 430.7242431640625)",0
downdog/00000323(1).jpg,"(1001, 1500)","(853.7594604492188, 517.5939331054688)","(864.1876220703125, 507.1658630371094)","(874.6156616210938, 507.1658630371094)","(895.4718017578125, 590.5905151367188)","(864.1876220703125, 455.0254211425781)","(791.1911010742188, 392.4569396972656)","(791.1911010742188, 444.5973205566406)","(885.0437622070312, 559.3062133789062)","(874.6156616210938, 580.1622924804688)","(999.7526245117188, 642.7307739257812)","(1031.0367431640625, 684.4431762695312)","(530.4891357421875, 131.75502014160156)","(530.4891357421875, 131.75502014160156)","(363.639892578125, 382.0289001464844)","(342.78375244140625, 402.8849792480469)","(217.6468048095703, 653.1589965820312)","(217.6468048095703, 684.4431762695312)",0
downdog/00000285.jpg,"(166, 278)","(168.07247924804688, 120.47310638427734)","(170.4445343017578, 121.0644302368164)","(170.22398376464844, 120.59254455566406)","(174.7726593017578, 121.0644302368164)","(177.8815460205078, 101.75643157958984)","(172.6085968017578, 88.6034927368164)","(174.7726593017578, 90.7675552368164)","(198.5773468017578, 116.7363052368164)","(198.5773468017578, 127.5566177368164)","(226.7101593017578, 127.5566177368164)","(235.3664093017578, 147.03317260742188)","(106.82443237304688, 29.14131736755371)","(105.91587829589844, 27.397790908813477)","(60.573001861572266, 81.18016052246094)","(57.94517135620117, 82.50990295410156)","(32.2688102722168, 125.04316711425781)","(25.539031982421875, 133.6974639892578)",0
downdog/00000330.jpg,"(330, 620)","(250.68515014648438, 259.5240478515625)","(236.17733764648438, 259.5240478515625)","(231.34140014648438, 269.1959228515625)","(231.34140014648438, 230.5084228515625)","(207.16171264648438, 225.6724853515625)","(279.7008056640625, 211.1646728515625)","(207.16171264648438, 220.8365478515625)","(187.81797790527344, 259.5240478515625)","(163.63829040527344, 259.5240478515625)","(105.60702514648438, 293.3756103515625)","(86.26327514648438, 274.0318603515625)","(371.5836181640625, 66.0865478515625)","(352.2398681640625, 61.250614166259766)","(463.4664306640625, 162.8052978515625)","(458.6304931640625, 157.9693603515625)","(540.8414306640625, 254.6881103515625)","(536.0054931640625, 245.0162353515625)",0
downdog/00000335(1).jpg,"(550, 550)","(251.0882110595703, 406.7398681640625)","(240.54762268066406, 410.2533874511719)","(226.4934844970703, 410.2533874511719)","(215.95289611816406, 392.68572998046875)","(226.4934844970703, 385.65869140625)","(240.54762268066406, 368.09100341796875)","(237.03407287597656, 364.5774841308594)","(201.8987579345703, 413.7669372558594)","(201.8987579345703, 403.2263488769531)","(156.2228546142578, 448.9022521972656)","(156.2228546142578, 434.8481140136719)","(335.4129943847656, 269.712158203125)","(328.38592529296875, 269.712158203125)","(391.62945556640625, 347.00982666015625)","(384.6024169921875, 343.4963073730469)","(447.8459777832031, 424.3075256347656)","(440.81890869140625, 417.28045654296875)",0
downdog/00000213.jpg,"(675, 1200)","(473.299560546875, 472.2998046875)","(466.0409851074219, 457.78265380859375)","(444.2652587890625, 465.04119873046875)","(444.2652587890625, 421.48980712890625)","(429.7481384277344, 414.231201171875)","(487.81671142578125, 392.45550537109375)","(480.5581359863281, 363.42120361328125)","(386.1966552734375, 479.558349609375)","(378.9380798339844, 465.04119873046875)","(277.3180236816406, 559.4027099609375)","(284.57659912109375, 530.368408203125)","(720.0911254882812, 160.1810760498047)","(712.8325805664062, 160.1810760498047)","(814.4525756835938, 341.64544677734375)","(807.1940307617188, 341.64544677734375)","(916.0726928710938, 523.1098022460938)","(894.2969360351562, 508.59271240234375)",0
downdog/00000329.jpg,"(267, 443)","(159.18780517578125, 187.6331024169922)","(150.46826171875, 190.5396270751953)","(150.46826171875, 193.44615173339844)","(133.02919006347656, 167.28749084472656)","(130.12266540527344, 152.7549285888672)","(135.93569946289062, 132.4093475341797)","(147.561767578125, 129.50283813476562)","(106.87055969238281, 193.44615173339844)","(109.7770767211914, 187.6331024169922)","(66.17936706542969, 245.7633819580078)","(71.99239349365234, 239.95033264160156)","(252.1962432861328, 30.681385040283203)","(252.1962432861328, 30.681385040283203)","(292.8874206542969, 129.50283813476562)","(292.8874206542969, 132.4093475341797)","(342.2981872558594, 237.04383850097656)","(339.39166259765625, 234.13734436035156)",0
